unit_id,batch_index,best_batch,is_best_batch,layer,final_binned_sse,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,umap_1,umap_2
6,15,14,False,L2/3,8921.0,0.012924178961809425,0.0049958612710503175,0.012251478804640075,0.03642144891212727,0.1231375345326424,0.0014669559630799394,0.1651947347872043,0.22497324049394038,6.470005,2.8814027
7,1,1,True,L4,3239.0,0.01587787861538319,0.008506353642521851,0.009042575437042084,0.046008766932619787,0.012192970918235957,0.25523319134146416,0.0742024194525721,0.09496994714804925,9.00596,8.907407
7,2,1,False,L4,4206.0,0.050919399430885,0.007559129227244379,0.011059141472487419,0.02363119879190923,0.007175716596769643,0.2388478423819967,0.24281582107957372,0.19543986777818262,8.04045,5.9715047
7,3,1,False,L4,11390.0,0.015605684563387259,0.003869833017121258,0.00743097495401342,0.11433266519322947,0.04074020456848807,0.1631196764698442,0.17099710311089195,0.09521991412769308,11.385508,8.163751
7,4,1,False,L4,6829.0,0.004633914484259714,0.007664698638626741,0.0035895246143961253,0.06890509160853736,0.11994606978383547,0.012473604129050804,0.2050632503796104,0.18458462466537723,7.4459796,2.6873057
7,5,1,False,L4,5808.0,0.010539728670512283,0.00020427213279353276,0.0,0.12455896116261476,0.14783520689983407,0.13592768080711362,0.04149989065161709,0.06529156740942588,11.722132,3.749019
7,6,1,False,L4,4701.0,0.003111316924596132,0.011413212738190829,0.010663210369520022,0.09513179870231211,0.08807912923086765,0.09403615816852176,0.2729488006183768,0.08611504140248771,7.8532524,5.6993103
7,7,1,False,L4,3569.0,0.008142199387910394,0.009280315137275959,0.009417784020752495,0.04920698483119908,0.02571034830235312,0.0,0.17505526990603612,0.11598800099744001,4.9372067,2.6774888
7,8,1,False,L4,3566.0,0.008484672136549503,0.008100421034219145,0.010415818943095057,0.0687982098920751,0.03363925403744404,0.22251048334771753,0.3025550360958625,0.07345251909303606,7.5482807,5.9997134
7,9,1,False,L4,3979.0,0.007063931358234695,0.007229684241357986,0.0038394570185014314,0.06042743570970302,0.06828126187095422,0.033739374568903475,0.24172319890695956,0.18512555046202445,6.421428,3.4391756
7,10,1,False,L4,4389.0,0.09413415624606619,0.007271397103842168,0.018990517281060618,0.03048319060726831,0.0,0.2924941069899174,0.0012567537257172838,0.22439662086994983,6.866137,9.49862
7,11,1,False,L4,6036.0,0.06699830143937745,0.02879434745916256,0.0031840156436028885,0.00017114236512583836,0.0,0.0,0.0,0.09641221996065871,0.6878522,11.202358
7,12,1,False,L4,4956.0,0.017085967127851952,0.005098460697795858,0.01068954175857574,0.05697482546007671,0.050439617308575845,0.03466421438381912,0.3204450893937728,0.07320926443916219,5.1268315,2.476859
7,13,1,False,L4,3587.0,0.07260572492496507,0.006941007673014105,0.009499844827108906,0.033115977627615326,0.00019592937267771086,0.2854610105953463,0.0,0.2790042028343536,6.8936644,9.462478
7,14,1,False,L4,3762.0,0.02388206414290791,0.00975136650980648,0.010141751462085744,0.03082973332922597,0.008922561123161966,0.3137356720088605,0.055420875222098355,0.11996008912747404,8.783472,8.996161
7,15,1,False,L4,3431.0,0.012171839808519816,0.010112762481945911,0.0036002734978279175,0.03927667039829416,0.0,0.3554727499343477,0.0016650177477552015,0.09336610098588274,8.70989,9.575148
8,1,9,False,L2/3,4208.0,0.018505870303269986,0.0024253951354631835,0.0018079122668513828,0.09418984055894346,0.1263991579357271,0.11918272419739159,0.07242193835436206,0.2196377447903935,12.077052,4.599627
8,2,9,False,L2/3,2149.0,0.012225904725757701,0.007644233783784855,0.008391657834305517,0.05105210258879778,0.01944646625969147,0.2918371365178357,0.032489481444062815,0.23380423359368907,8.234336,8.072465
8,3,9,False,L2/3,1127.0,0.007244496051648609,0.006804611703506936,0.01070659172221896,0.017621207930630763,0.07944241830408239,0.0035410662373137336,0.2539230652291775,0.09700101087506459,5.523266,2.2175727
8,4,9,False,L2/3,1020.0,0.003126443776167421,0.010348203408751536,0.007936354308018057,0.05890593206967645,0.07243546355836228,0.19142219404205651,0.18488205409753442,0.19083909568663576,8.225462,5.0801115
8,5,9,False,L2/3,1166.0,0.005692703924917353,0.0067816874789803396,0.010718358674486771,0.06949003590414474,0.05579727615528693,0.18606768871244092,0.03983995615684081,0.09681325428611753,9.18596,8.367399
8,6,9,False,L2/3,4752.0,0.010036163462956712,0.004281417144730225,0.005276978939891301,0.027420540050389658,0.12077396368391695,0.1561585582307272,0.1399730477259439,0.11791673738525016,9.086269,2.6258523
8,7,9,False,L2/3,2353.0,0.01794161774463525,0.0026550694105292425,0.005404476657129897,0.11017719217814989,0.0939559956158287,0.18939914669666774,0.13482333965473844,0.1611451429014048,10.815227,5.5679054
8,8,9,False,L2/3,1955.0,0.011324337442612742,0.0038982588124557935,0.002564517430293819,0.03696325637671887,0.10579350120035301,0.21850308696418502,0.11309318066084029,0.07364940359497993,9.207506,2.4318593
8,9,9,True,L2/3,742.0,0.027647528284362097,0.011681450982635155,0.00660637111246249,0.005035568277267107,0.010689895155680407,0.005847776214375403,0.18082184871396756,0.07310902442267275,4.3578734,3.307117
8,10,9,False,L2/3,1142.0,0.00010714325233754874,0.015465328747393297,0.0012018722302785361,0.15488621781620346,3.3678335818578354e-05,0.13067665405966924,0.060965256350990135,0.19921199450334554,11.018947,6.827791
