unit_id,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,best_batch,layer,umap_1,umap_2
92,0.015483883202306748,0.00021692381427366938,0.0006279343239565479,0.0674404683109316,0.13054556455400432,0.08713172111124566,0.13002117639354865,0.12860929223113401,15,L5/6,-3.3412254,10.041149
93,0.01779165956916498,0.000985189157769416,0.007712208201714523,0.09258927674991342,0.006178347777008345,0.15765339538319187,0.10228135988925464,0.11195323227586305,6,L4,-1.8661451,4.9622884
94,0.13613579171088183,0.0302429385507298,0.007233030067736593,0.0,0.0,0.0,0.0,0.10486651671597025,6,NaN,12.556893,0.9055799
95,0.022323523647869107,0.002681779747534743,0.005255815589024657,0.024752981644023186,0.011488357011727532,0.07804206090520567,0.1838249935505766,0.035495624711780985,13,L2/3,-1.6909394,4.645212
96,0.015022071314540876,0.004073310194911246,0.007514956992029423,0.05860840750634719,0.030562352840521705,0.1418431599761374,0.14284437566871253,0.161045251761766,5,L5/6,-3.065272,2.8631368
97,0.04254230083040501,0.02444474140765271,0.012536591821765811,0.02421771962373348,0.006281457123538897,0.0,0.1578333613440737,0.12251121925576337,15,L5/6,1.2797238,3.7962313
98,0.0001,0.011310944057411808,0.01090844471073071,0.07008497574337709,0.03936026334153694,0.19098242987462372,0.18145560217010698,0.1766988042902744,1,L4,-3.8450189,2.7442434
99,0.0319699731796287,0.0016446571149454797,0.0067856811542544235,0.06592684320719067,0.021254603281330123,0.0020548900312523572,0.2868569059764686,0.24158867986342986,5,L4,-0.23294605,3.3002102
100,0.00010000020804713759,0.0018189591064143877,0.01411471355017471,0.05229723688148408,0.06820065994969816,0.09051501282296251,0.19640011718753791,0.312470590811931,2,L5/6,-3.417942,2.3282535
101,0.014693354446299071,0.006044521762745086,0.012271574203750663,0.028690870232082038,0.049794870801612295,0.33498128101376135,0.07738434855567314,0.05252944049526452,9,L5/6,-1.8207037,0.06414469
102,0.018467679097800827,0.004936814505820597,0.010776248133701977,0.03999626246819492,0.08527644169746716,0.25292605121656114,0.24421513763773983,0.14509837147040555,9,L5/6,-2.9926887,3.7911222
103,0.06768949173130866,0.025063144745536805,0.009804509785029359,0.003509162769242378,0.004693197654235097,0.0,0.01483892509404984,0.16208005160799813,15,L4,12.542603,0.4069563
104,0.042511420962891504,0.024033140468688482,0.003356063802021012,0.004949432794146872,0.0,0.0,0.0021061090909637406,0.2535987282157683,1,L5/6,9.714929,2.075885
105,0.0001,0.014202739879470473,0.003938300938076964,0.15697602726919485,0.1340110101210249,0.06573559830189706,0.16461308030446828,0.14028383929173477,15,NaN,-4.097102,9.242626
106,0.03311491080029011,0.017466985218974454,0.011259089590803607,0.011360285137897429,0.034307473017196104,0.0,0.20402492206273992,0.14311670882794353,15,NaN,1.1425614,3.7830696
107,0.007084587975033424,0.006340951175010427,0.006757749872234487,0.048506843650778605,0.053286076392408885,0.2103187929166172,0.20310384406671914,0.14719907273591806,9,NaN,-2.9946733,3.494542
108,0.010240116857341377,0.00024660339322914887,0.0,0.1266237305439376,0.13854378397113168,0.15640938977603025,0.03247159694676701,0.23777210013656216,7,L5/6,-4.374632,8.58812
109,0.0183570924859011,0.0023530966716412117,0.0017490627166894745,0.050199889021661295,0.05728405500416577,0.1704282086702825,0.1522355758267985,0.033992076085146546,3,L4,-1.8034484,4.842859
110,0.03079412441148763,0.013526279905182235,0.005175679333592344,0.004358005627261396,0.012040367016844642,0.0,0.14307666409342737,0.10246114756651131,14,L5/6,0.9508884,3.065174
111,0.03887333438085819,0.026628111343950267,0.0029789880393684635,0.00527486541218499,0.0,0.0,0.0,0.26818213842903543,9,L4,9.727207,2.0650582
112,0.00010161016390307857,0.010964880115184483,0.00016299612443320923,0.07591975435814306,0.0,0.5186498082102008,0.0,0.1088662615044298,12,L5/6,-2.8708713,0.18552053
113,0.01020802845747244,0.0001,0.0005350369665765228,0.10924674670911638,0.13022572225682186,0.15811769581497645,0.17239096908359197,0.10025579169539764,3,L4,-3.5793214,9.823454
114,0.006215529929238094,0.003660975267121893,0.010944810414372291,0.0968593432461212,0.05446592437740461,0.13036607307490491,0.20970841219550854,0.1862405846157002,6,L5/6,-3.8677807,2.6495163
115,0.012628466475941173,0.0001,0.010645373982532774,0.013871257498274676,0.0,0.2447916490377321,0.21046015068866222,0.08462117426806634,11,L5/6,-3.434676,4.472193
116,0.005616045070117518,0.011386691405469577,0.01282057463128214,0.05472809435346039,0.05484763328665433,0.34464555637556693,0.0,0.13200688033761726,15,L5/6,-2.6180112,0.094863825
117,0.06066309529555927,0.024788615371068953,0.010470892789031376,0.0,0.0,0.0,0.0,0.07250143806225248,1,L5/6,11.843825,0.29424402
118,0.029247123084081218,0.0024891376133913913,0.01089961204483195,0.044452053443586485,0.020080997567162022,0.1891745195095273,0.06718255039378482,0.22029277951846213,12,L2/3,-1.6937217,0.82025063
