run_timestamp,unit_index,unit_folder,condition_label,manual_best_batch_idx,reference_best_batch_idx,mds_manual_fit_distance_to_data,mds_original_model_distance_to_data,mds_distance_improvement,reference_data_mds_x,reference_data_mds_y,reference_model_mds_x,reference_model_mds_y,manual_fit_mds_x,manual_fit_mds_y,raw_raster_mse,raw_raster_rmse,raw_raster_mae,psth_5ms_sse,psth_10ms_sse,psth_20ms_sse,psth_50ms_sse,psth_5ms_pearson_r,psth_10ms_pearson_r,psth_20ms_pearson_r,psth_50ms_pearson_r,rcorr,psth_20ms_cosine_similarity,split_half_data_20ms,split_half_model_20ms,noise_corrected_r_10ms,lifetime_sparseness_data_20ms,lifetime_sparseness_model_20ms,lifetime_sparseness_abs_error_20ms,firing_rate_abs_error_hz,peak_rate_abs_error_hz,peak_latency_abs_error_ms,onset_responsiveness_abs_error,offset_responsiveness_abs_error,config_path,config_strfGain,config_paramH_alpha,generated_solver_path,On_ROn_gSYN,Off_ROn_gSYN,On_SOnOff_gSYN,Off_SOnOff_gSYN,SOnOff_ROn_gSYN,ROn_tau_ad,ROn_g_inc
2026-04-08T13:20:21,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,15.0475552828,41.4772730388,26.4297177561,28.2922293752,74.615157806,11.8603350349,36.5316045693,13.9882478809,79.2868848314,0.00379853020422,0.0616322172587,0.00379853020422,2279,3017,3991,5731,0.524797449938,0.630043710608,0.657754901314,0.680658536248,0.630043710608,0.744208760911,0.910074400643,0.900016558316,0.65933150507,0.791464693226,0.632665181489,0.158799511737,8.79165077209,15,0,0.020553676968,0.113265858353,,,,,,,,,,,
2026-04-08T13:26:34,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,15.6397117053,41.4772730388,25.8375613335,28.2922293752,74.615157806,11.8603350349,36.5316045693,12.6541882497,74.3865708746,0.00369115127251,0.060754845671,0.00369115127251,2069,2805,3537,5197,0.548413514059,0.617206919063,0.669836772584,0.679684097035,0.617206919063,0.752697600262,0.910074400643,0.824107177375,0.645047306647,0.791464693226,0.62020489331,0.171259799916,7.91919708252,15,0,0.0103957251356,0.130188364682,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.35,0.0025,,0.00176061899401,0.0378185249865,0.040494877845,0.0538099519908,0.0521165728569,100,0.008
2026-04-08T13:33:44,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,15.2117488178,41.4772730388,26.265524221,28.2922293752,74.615157806,11.8603350349,36.5316045693,13.3739005604,71.6418149954,0.00371464039199,0.0609478497733,0.00371464039199,2036,2710,3572,5055,0.536532575002,0.623052275355,0.652963259029,0.689543204729,0.623052275355,0.74082566518,0.910074400643,0.867411954429,0.651115350524,0.791464693226,0.595369604591,0.196095088634,8.086977005,10,0,0.00175217241874,0.129302763526,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.35,0.0025,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.02,0,0,0.2,0.2,100,0.008
2026-04-08T13:36:28,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,24.7708941611,41.4772730388,16.7063788777,28.2922293752,74.615157806,11.8603350349,36.5316045693,4.05941486373,69.4801896078,0.00339250359684,0.0582452023504,0.00339250359684,1744,2330,3018,4342,0.575673947047,0.6439893939,0.681907495794,0.69348680759,0.6439893939,0.760929343668,0.910074400643,0.89572232732,0.673081912961,0.791464693226,0.66030267136,0.131162021865,4.86560821533,5,0,0.0258640248846,0.133309211149,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.35,0.0025,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.02,0,0,0.2,0.4,100,0.008
2026-04-08T13:38:14,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,155.168119625,41.4772730388,-113.690846586,28.2922293752,74.615157806,11.8603350349,36.5316045693,9.38310872426,-79.3964992336,0.00351330498233,0.0592731387927,0.00351330498233,2224,3166,4086,5006,0.465014530727,0.537668400584,0.63288991356,0.7093410874,0.537668400584,0.723056221729,0.910074400643,0.916584807267,0.562314121493,0.791464693226,0.701485018879,0.0899796743461,5.8722858429,35,0,0.0450938014023,0.140220803453,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.35,0.005,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.02,0,0,0.2,0.4,100,0.008
2026-04-08T13:39:56,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,24.0377976028,41.4772730388,17.4394754361,28.2922293752,74.615157806,11.8603350349,36.5316045693,4.74873379623,79.4648515608,0.00344954873435,0.0587328590684,0.00344954873435,1815,2459,3363,4495,0.584328104728,0.660963742174,0.701007658759,0.727826252773,0.660963742174,0.77302032014,0.910074400643,0.921032687546,0.691890382255,0.791464693226,0.710249973686,0.0812147195397,5.50317001343,25,0,0.0235900048778,0.137326404735,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.35,0.0035,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.02,0,0,0.2,0.4,100,0.008
2026-04-08T13:41:47,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,29.0697264418,41.4772730388,12.407546597,28.2922293752,74.615157806,11.8603350349,36.5316045693,45.1539182653,98.294947568,0.00451662717387,0.0672058566932,0.00451662717387,2913,4235,6427,10173,0.582126494052,0.670669014488,0.699805124443,0.721114688196,0.670669014488,0.773746492176,0.910074400643,0.929131744697,0.70249376478,0.791464693226,0.631206028905,0.160258664321,16.17395401,70,0,0.0205220938549,0.1165883659,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.35,0.0035,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.03,0,0,0.2,0.4,100,0.008
2026-04-08T13:43:11,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,37.9227664062,41.4772730388,3.55450663258,28.2922293752,74.615157806,11.8603350349,36.5316045693,48.3155089601,106.820817038,0.00462736142799,0.068024711892,0.00462736142799,3230,5104,8572,11836,0.540914627605,0.61153793298,0.63278212455,0.703038392136,0.61153793298,0.725778866857,0.910074400643,0.956275705073,0.641728683564,0.791464693226,0.657612075392,0.133852617833,17.1470756531,80.0000152588,0,0.0165296097035,0.122519098337,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.35,0.004,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.03,0,0,0.2,0.4,100,0.008
2026-04-08T13:45:20,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,37.5392545986,41.4772730388,3.93801844024,28.2922293752,74.615157806,11.8603350349,36.5316045693,43.9413427609,108.737011303,0.00448642671108,0.0669807935985,0.00448642671108,3494,5386,8166,10954,0.496970835416,0.582735953418,0.657392752698,0.723235554803,0.582735953418,0.742271817064,0.910074400643,0.949714835765,0.609045857307,0.791464693226,0.684154097903,0.107310595322,15.8048400879,95,0,0.0514567011291,0.16680082238,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.2,0.005,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.03,0,0,0.2,0.4,100,0.008
2026-04-08T13:47:08,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,28.8665929942,41.4772730388,12.6106800446,28.2922293752,74.615157806,11.8603350349,36.5316045693,30.6406467747,103.386065453,0.0042045568116,0.0648425540182,0.0042045568116,3168,4952,6992,9408,0.483934805591,0.553968332478,0.641975435429,0.701379908065,0.553968332478,0.730071319982,0.910074400643,0.955601087486,0.579205203399,0.791464693226,0.697692589648,0.0937721035778,12.8519172668,60,0,0.0208029142458,0.128469111511,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.2,0.005,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.027,0,0,0.2,0.4,100,0.008
2026-04-08T13:52:06,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,163.468634772,41.4772730388,-121.991361733,28.2922293752,74.615157806,11.8603350349,36.5316045693,23.0725252829,-88.7701207332,0.00382201932371,0.0618224823483,0.00382201932371,2718,3962,5352,6634,0.440919286459,0.519282202137,0.622570637931,0.726398734025,0.519282202137,0.716009862647,0.910074400643,0.907510390869,0.542484858743,0.791464693226,0.694571438747,0.0968932544789,9.22787666321,35,0,0.107983441714,0.191673331908,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.005,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.027,0,0,0.2,0.4,100,0.008
2026-04-08T13:54:30,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,161.695832138,41.4772730388,-120.218559099,28.2922293752,74.615157806,11.8603350349,36.5316045693,16.1429960963,-86.6236038536,0.00365759548731,0.0604780578996,0.00365759548731,2499,3275,4441,5099,0.44101192775,0.56527853188,0.664888115846,0.728872542186,0.56527853188,0.745640808777,0.910074400643,0.898477423661,0.590407569357,0.791464693226,0.716439521555,0.0750251716704,7.31518936157,10,0,0.0751953008444,0.173497467637,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.004,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.027,0,0,0.2,0.4,100,0.008
2026-04-08T13:57:53,133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,contra,0,1,20.6380822676,41.4772730388,20.8391907712,28.2922293752,74.615157806,11.8603350349,36.5316045693,15.6320585757,90.913946565,0.00379517464899,0.061604988832,0.00379517464899,2450,3524,4374,5368,0.505280699533,0.590395556911,0.707350406856,0.761901506474,0.590395556911,0.77808613226,0.910074400643,0.91186865595,0.616746427625,0.791464693226,0.703262394953,0.088202298273,8.95943069458,65,0,0.0930804191987,0.177341425773,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.004,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.03,0,0,0.2,0.4,100,0.008
